"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 07 17:12:36 EET 2024","Wed Feb 07 17:12:37 EET 2024","1120","","My Login application","","","","should login with valid credentials",""
